
Freq,          Trans,        Phase,         Return,       Delay,       VSWR,         Zin,           Zangle,
 Hz:            dB:          degrees:        dB:          secs:        v/v:          ohms:          degrees:

334965.4      -7.007066E-02 -2.070291     -41.92231     1.71689E-08   1.016159      50.80742      -3.303756E-02 
338844.2      -7.007166E-02 -2.094265     -41.92246     1.716892E-08  1.016158      50.80738      -3.341937E-02 
342767.8      -7.007267E-02 -2.118516     -41.92262     1.716894E-08  1.016158      50.80736      -3.380557E-02 
346736.8      -7.007369E-02 -2.143048     -41.92278     1.716896E-08  1.016158      50.80733      -3.419623E-02 
350751.9      -7.007472E-02 -2.167864     -41.92294     1.716898E-08  1.016158      50.8073       -3.459139E-02 
354813.4      -7.007577E-02 -2.192968     -41.9231      1.7169E-08    1.016157      50.80727      -.0349911     
358921.9      -7.007683E-02 -2.218362     -41.92327     1.716902E-08  1.016157      50.80724      -3.539542E-02 
363078.1      -.0700779     -2.244051     -41.92344     1.716904E-08  1.016157      50.80722      -3.580439E-02 
367282.3      -7.007899E-02 -2.270036     -41.92361     1.716906E-08  1.016156      50.80719      -3.621808E-02 
371535.2      -7.008009E-02 -2.296323     -41.92378     1.716908E-08  1.016156      50.80716      -3.663652E-02 
375837.4      -7.008121E-02 -2.322914     -41.92396     1.716911E-08  1.016156      50.80712      -3.705979E-02 
380189.4      -7.008234E-02 -2.349813     -41.92414     1.716913E-08  1.016155      50.80709      -3.748793E-02 
384591.8      -7.008348E-02 -2.377024     -41.92432     1.716915E-08  1.016155      50.80706      -.037921      
389045.2      -7.008464E-02 -2.40455      -41.9245      1.716918E-08  1.016155      50.80702      -3.835906E-02 
393550.1      -7.008581E-02 -2.432395     -41.92469     1.71692E-08   1.016154      50.80699      -3.880215E-02 
398107.2      -.070087      -2.460562     -41.92488     1.716923E-08  1.016154      50.80695      -3.925035E-02 
402717        -.0700882     -2.489055     -41.92507     1.716926E-08  1.016154      50.80692      -3.970371E-02 
407380.3      -7.008942E-02 -2.517878     -41.92527     1.716928E-08  1.016153      50.80688      -4.016228E-02 
412097.5      -7.009065E-02 -2.547035     -41.92546     1.716931E-08  1.016153      50.80685      -4.062613E-02 
416869.4      -.0700919     -2.57653      -41.92567     1.716934E-08  1.016153      50.80681      -4.109532E-02 
421696.5      -7.009316E-02 -2.606366     -41.92587     1.716937E-08  1.016152      50.80677      -.0415699     
426579.5      -7.009444E-02 -2.636548     -41.92608     1.71694E-08   1.016152      50.80673      -4.204994E-02 
431519.1      -7.009575E-02 -2.667079     -41.92629     1.716943E-08  1.016151      50.80669      -4.253551E-02 
436515.8      -7.009706E-02 -2.697964     -41.9265      1.716946E-08  1.016151      50.80665      -4.302665E-02 
441570.4      -7.009839E-02 -2.729207     -41.92672     1.716949E-08  1.01615       50.80661      -4.352345E-02 
446683.6      -7.009973E-02 -2.760812     -41.92694     1.716953E-08  1.01615       50.80657      -4.402595E-02 
451855.9      -.0701011     -2.792782     -41.92717     1.716956E-08  1.01615       50.80653      -4.453423E-02 
457088.2      -7.010248E-02 -2.825123     -41.92739     1.716959E-08  1.016149      50.80648      -4.504835E-02 
462381        -7.010388E-02 -2.857838     -41.92762     1.716963E-08  1.016149      50.80644      -4.556838E-02 
467735.2      -.0701053     -2.890933     -41.92786     1.716966E-08  1.016148      50.80639      -4.609439E-02 
473151.3      -7.010674E-02 -2.92441      -41.9281      1.71697E-08   1.016148      50.80635      -4.662644E-02 
478630.1      -7.010819E-02 -2.958275     -41.92834     1.716974E-08  1.016147      50.8063       -.0471646     
484172.4      -7.010967E-02 -2.992533     -41.92859     1.716978E-08  1.016147      50.80625      -4.770894E-02 
489778.8      -7.011116E-02 -3.027187     -41.92883     1.716982E-08  1.016147      50.8062       -4.825953E-02 
495450.2      -7.011267E-02 -3.062243     -41.92909     1.716986E-08  1.016146      50.80615      -4.881644E-02 
501187.2      -.0701142     -3.097704     -41.92934     1.71699E-08   1.016146      50.8061       -4.937974E-02 
506990.7      -7.011575E-02 -3.133576     -41.92961     1.716994E-08  1.016145      50.80605      -4.994952E-02 
512861.4      -7.011732E-02 -3.169864     -41.92987     1.716998E-08  1.016145      50.806        -5.052583E-02 
518800        -7.011891E-02 -3.206572     -41.93014     1.717003E-08  1.016144      50.80594      -5.110875E-02 
524807.4      -7.012053E-02 -3.243705     -41.93042     1.717007E-08  1.016144      50.80589      -5.169835E-02 
530884.4      -7.012216E-02 -3.281269     -41.93069     1.717012E-08  1.016143      50.80583      -5.229473E-02 
537031.8      -7.012381E-02 -3.319267     -41.93098     1.717017E-08  1.016143      50.80577      -5.289794E-02 
543250.3      -7.012549E-02 -3.357706     -41.93126     1.717022E-08  1.016142      50.80572      -5.350806E-02 
549540.9      -7.012719E-02 -3.39659      -41.93155     1.717027E-08  1.016142      50.80566      -5.412519E-02 
555904.3      -7.012891E-02 -3.435923     -41.93185     1.717031E-08  1.016141      50.8056       -5.474938E-02 
562341.3      -7.013065E-02 -3.475713     -41.93215     1.717037E-08  1.01614       50.80553      -5.538072E-02 
568852.9      -7.013241E-02 -3.515964     -41.93246     1.717042E-08  1.01614       50.80547      -.0560193     
575439.9      -.0701342     -3.55668      -41.93277     1.717047E-08  1.016139      50.80541      -.0566652     
582103.2      -7.013602E-02 -3.597868     -41.93308     1.717053E-08  1.016139      50.80534      -5.731849E-02 
588843.6      -7.013785E-02 -3.639534     -41.9334      1.717059E-08  1.016138      50.80527      -5.797926E-02 
595662.1      -7.013971E-02 -3.681682     -41.93373     1.717065E-08  1.016137      50.80521      -5.864759E-02 
602559.6      -7.014159E-02 -3.724318     -41.93406     1.71707E-08   1.016137      50.80514      -5.932358E-02 
609536.9      -7.014351E-02 -3.767448     -41.9344      1.717077E-08  1.016136      50.80507      -6.000729E-02 
616595        -7.014544E-02 -3.811078     -41.93474     1.717083E-08  1.016135      50.80499      -6.069883E-02 
623734.8      -.0701474     -3.855213     -41.93509     1.717089E-08  1.016135      50.80492      -6.139828E-02 
630957.4      -7.014938E-02 -3.89986      -41.93544     1.717096E-08  1.016134      50.80484      -6.210573E-02 
638263.5      -.0701514     -3.945023     -41.9358      1.717102E-08  1.016134      50.80477      -6.282126E-02 
645654.3      -7.015343E-02 -3.99071      -41.93616     1.717109E-08  1.016133      50.80469      -6.354497E-02 
653130.6      -.0701555     -4.036925     -41.93653     1.717116E-08  1.016132      50.80461      -6.427695E-02 
660693.4      -7.015759E-02 -4.083676     -41.93691     1.717123E-08  1.016131      50.80452      -6.501729E-02 
668343.9      -7.015971E-02 -4.130969     -41.93729     1.717131E-08  1.016131      50.80444      -6.576609E-02 
676083        -7.016186E-02 -4.17881      -41.93768     1.717138E-08  1.01613       50.80436      -6.652343E-02 
683911.6      -7.016404E-02 -4.227204     -41.93808     1.717146E-08  1.016129      50.80427      -6.728941E-02 
691831        -7.016625E-02 -4.27616      -41.93848     1.717154E-08  1.016129      50.80418      -6.806415E-02 
699842        -7.016848E-02 -4.325682     -41.93889     1.717162E-08  1.016128      50.80409      -6.884771E-02 
707945.8      -7.017075E-02 -4.375778     -41.93931     1.71717E-08   1.016127      50.804        -.0696402     
716143.4      -7.017305E-02 -4.426455     -41.93973     1.717178E-08  1.016126      50.80391      -7.044175E-02 
724435.9      -7.017537E-02 -4.477718     -41.94016     1.717187E-08  1.016125      50.80381      -7.125241E-02 
732824.6      -7.017773E-02 -4.529575     -41.9406      1.717196E-08  1.016124      50.80371      -7.207231E-02 
741310.3      -7.018012E-02 -4.582034     -41.94104     1.717205E-08  1.016124      50.80361      -7.290155E-02 
749894.2      -7.018254E-02 -4.635099     -41.94149     1.717214E-08  1.016123      50.80351      -7.374024E-02 
758577.6      -.070185      -4.68878      -41.94195     1.717223E-08  1.016122      50.80341      -7.458847E-02 
767361.5      -7.018749E-02 -4.743083     -41.94242     1.717233E-08  1.016121      50.8033       -7.544635E-02 
776247.1      -7.019001E-02 -4.798014     -41.94289     1.717243E-08  1.01612       50.80319      -7.631399E-02 
785235.6      -7.019257E-02 -4.853582     -41.94338     1.717253E-08  1.016119      50.80308      -7.719149E-02 
794328.3      -7.019516E-02 -4.909794     -41.94387     1.717263E-08  1.016118      50.80297      -7.807898E-02 
803526.1      -7.019778E-02 -4.966657     -41.94437     1.717274E-08  1.016117      50.80285      -7.897654E-02 
812830.5      -7.020044E-02 -5.024179     -41.94488     1.717285E-08  1.016116      50.80273      -7.988429E-02 
822242.6      -7.020315E-02 -5.082367     -41.9454      1.717296E-08  1.016116      50.80261      -8.080236E-02 
831763.8      -7.020588E-02 -5.141229     -41.94592     1.717307E-08  1.016115      50.80249      -8.173084E-02 
841395.1      -7.020865E-02 -5.200774     -41.94646     1.717319E-08  1.016114      50.80236      -8.266985E-02 
851138.1      -7.021146E-02 -5.261008     -41.947       1.717331E-08  1.016113      50.80223      -8.361952E-02 
860993.8      -7.021431E-02 -5.32194      -41.94755     1.717343E-08  1.016111      50.8021       -8.457994E-02 
870963.6      -.0702172     -5.383579     -41.94812     1.717355E-08  1.016111      50.80197      -8.555125E-02 
881048.9      -7.022013E-02 -5.445931     -41.94869     1.717368E-08  1.016109      50.80184      -8.653357E-02 
891250.9      -.0702231     -5.509007     -41.94927     1.717381E-08  1.016108      50.8017       -.087527      
901571.1      -.0702261     -5.572812     -41.94986     1.717395E-08  1.016107      50.80156      -8.853167E-02 
912010.8      -7.022916E-02 -5.637357     -41.95047     1.717408E-08  1.016106      50.80141      -.0895477     
922571.4      -7.023225E-02 -5.702651     -41.95108     1.717422E-08  1.016105      50.80126      -9.057523E-02 
933254.3      -7.023539E-02 -5.768701     -41.9517      1.717437E-08  1.016104      50.80111      -9.161435E-02 
944060.9      -7.023857E-02 -5.835515     -41.95234     1.717451E-08  1.016103      50.80096      -9.266522E-02 
954992.6      -7.024179E-02 -5.903105     -41.95298     1.717466E-08  1.016101      50.8008       -9.372795E-02 
966050.9      -7.024506E-02 -5.971478     -41.95364     1.717481E-08  1.0161        50.80064      -9.480267E-02 
977237.3      -7.024837E-02 -6.040643     -41.95431     1.717497E-08  1.016099      50.80048      -9.588951E-02 
988553.1      -7.025173E-02 -6.11061      -41.95499     1.717513E-08  1.016098      50.80031      -.0969886     
1000000       -7.025514E-02 -6.181387     -41.95568     1.717529E-08  1.016096      50.80014      -9.810006E-02 
1011579       -.0702586     -6.252985     -41.95639     1.717546E-08  1.016095      50.79996      -9.922404E-02 
1023293       -.0702621     -6.325412     -41.9571      1.717564E-08  1.016094      50.79979      -.1003607     
1035142       -7.026565E-02 -6.398679     -41.95784     1.717581E-08  1.016092      50.79961      -.1015101     
1047129       -7.026926E-02 -6.472795     -41.95858     1.717599E-08  1.016091      50.79942      -.1026724     
1059254       -7.027291E-02 -6.54777      -41.95934     1.717618E-08  1.01609       50.79923      -.1038478     
1071519       -7.027662E-02 -6.623614     -41.9601      1.717636E-08  1.016088      50.79904      -.1050364     
1083927       -7.028037E-02 -6.700337     -41.96089     1.717656E-08  1.016087      50.79884      -.1062383     
1096478       -7.028419E-02 -6.77795      -41.96169     1.717675E-08  1.016085      50.79864      -.1074537     
1109175       -7.028805E-02 -6.856462     -41.9625      1.717696E-08  1.016084      50.79843      -.1086827     
1122019       -7.029197E-02 -6.935884     -41.96333     1.717716E-08  1.016082      50.79822      -.1099254     
1135011       -7.029594E-02 -7.016227     -41.96416     1.717737E-08  1.01608       50.79801      -.1111821     
1148154       -7.029998E-02 -7.097501     -41.96502     1.717759E-08  1.016079      50.79779      -.1124528     
1161449       -7.030407E-02 -7.179718     -41.96589     1.717781E-08  1.016077      50.79756      -.1137377     
1174898       -7.030822E-02 -7.262887     -41.96678     1.717804E-08  1.016076      50.79733      -.115037      
1188502       -7.031243E-02 -7.347021     -41.96769     1.717827E-08  1.016074      50.7971       -.1163508     
1202264       -7.031669E-02 -7.43213      -41.96861     1.717851E-08  1.016072      50.79686      -.1176792     
1216186       -7.032103E-02 -7.518226     -41.96954     1.717875E-08  1.01607       50.79662      -.1190224     
1230269       -7.032542E-02 -7.60532      -41.9705      1.7179E-08    1.016069      50.79637      -.1203805     
1244515       -7.032987E-02 -7.693424     -41.97147     1.717926E-08  1.016067      50.79612      -.1217538     
1258925       -.0703344     -7.782549     -41.97246     1.717951E-08  1.016065      50.79586      -.1231423     
1273503       -7.033899E-02 -7.872708     -41.97347     1.717978E-08  1.016063      50.79559      -.1245463     
1288250       -7.034364E-02 -7.963912     -41.9745      1.718005E-08  1.016061      50.79532      -.1259658     
1303167       -7.034836E-02 -8.056174     -41.97554     1.718033E-08  1.016059      50.79504      -.127401      
1318257       -7.035315E-02 -8.149506     -41.97661     1.718062E-08  1.016057      50.79476      -.1288522     
1333521       -7.035801E-02 -8.243919     -41.97769     1.718091E-08  1.016055      50.79447      -.1303194     
1348963       -7.036294E-02 -8.339429     -41.9788      1.718121E-08  1.016053      50.79417      -.1318028     
1364583       -7.036794E-02 -8.436046     -41.97992     1.718152E-08  1.016051      50.79388      -.1333026     
1380384       -7.037302E-02 -8.533783     -41.98107     1.718183E-08  1.016049      50.79357      -.134819      
1396368       -7.037817E-02 -8.632654     -41.98224     1.718215E-08  1.016047      50.79325      -.136352      
1412538       -7.038339E-02 -8.732671     -41.98343     1.718248E-08  1.016045      50.79293      -.137902      
1428894       -.0703887     -8.833849     -41.98464     1.718282E-08  1.016042      50.7926       -.139469      
1445440       -7.039408E-02 -8.9362       -41.98587     1.718316E-08  1.01604       50.79227      -.1410532     
1462177       -7.039955E-02 -9.039739     -41.98713     1.718351E-08  1.016038      50.79193      -.1426549     
1479108       -7.040509E-02 -9.144479     -41.98841     1.718387E-08  1.016035      50.79158      -.1442741     
1496236       -7.041071E-02 -9.250434     -41.98972     1.718424E-08  1.016033      50.79122      -.145911      
1513561       -7.041642E-02 -9.357617     -41.99105     1.718462E-08  1.01603       50.79086      -.1475658     
1531088       -7.042222E-02 -9.466045     -41.99241     1.7185E-08    1.016028      50.79048      -.1492388     
1548817       -.0704281     -9.575731     -41.99379     1.71854E-08   1.016025      50.7901       -.15093       
1566751       -7.043406E-02 -9.68669      -41.9952      1.71858E-08   1.016023      50.78971      -.1526396     
1584893       -7.044013E-02 -9.798936     -41.99663     1.718622E-08  1.01602       50.78931      -.1543679     
1603245       -7.044628E-02 -9.912484     -41.99809     1.718664E-08  1.016017      50.78891      -.1561149     
1621810       -7.045252E-02 -10.02735     -41.99958     1.718707E-08  1.016015      50.78849      -.157881      
1640590       -7.045885E-02 -10.14355     -42.0011      1.718752E-08  1.016012      50.78807      -.1596662     
1659587       -7.046529E-02 -10.2611      -42.00265     1.718797E-08  1.016009      50.78764      -.1614707     
1678804       -7.047182E-02 -10.38001     -42.00423     1.718843E-08  1.016006      50.7872       -.1632948     
1698244       -7.047845E-02 -10.5003      -42.00584     1.718891E-08  1.016003      50.78674      -.1651386     
1717908       -7.048517E-02 -10.62199     -42.00748     1.718939E-08  1.016         50.78628      -.1670023     
1737801       -7.049201E-02 -10.74509     -42.00915     1.718989E-08  1.015997      50.78581      -.1688861     
1757924       -7.049895E-02 -10.86962     -42.01085     1.71904E-08   1.015994      50.78533      -.1707902     
1778279       -7.050599E-02 -10.9956      -42.01259     1.719092E-08  1.01599       50.78484      -.1727147     
1798871       -7.051314E-02 -11.12304     -42.01436     1.719146E-08  1.015987      50.78434      -.1746599     
1819701       -.0705204     -11.25196     -42.01616     1.7192E-08    1.015984      50.78382      -.176626      
1840772       -7.052778E-02 -11.38237     -42.018       1.719256E-08  1.01598       50.78329      -.178613      
1862087       -7.053526E-02 -11.51431     -42.01988     1.719313E-08  1.015977      50.78276      -.1806213     
1883649       -7.054286E-02 -11.64777     -42.02179     1.719372E-08  1.015973      50.78221      -.1826511     
1905461       -7.055058E-02 -11.78278     -42.02374     1.719432E-08  1.01597       50.78165      -.1847024     
1927525       -7.055842E-02 -11.91936     -42.02573     1.719493E-08  1.015966      50.78108      -.1867756     
1949845       -7.056639E-02 -12.05753     -42.02776     1.719556E-08  1.015962      50.78049      -.1888707     
1972423       -7.057447E-02 -12.1973      -42.02983     1.71962E-08   1.015958      50.7799       -.1909881     
1995262       -7.058269E-02 -12.3387      -42.03194     1.719686E-08  1.015954      50.77929      -.1931279     
2018366       -7.059103E-02 -12.48174     -42.03409     1.719753E-08  1.015951      50.77866      -.1952902     
2041738       -.0705995     -12.62644     -42.03628     1.719822E-08  1.015947      50.77802      -.1974754     
2065380       -.0706081     -12.77283     -42.03852     1.719892E-08  1.015942      50.77737      -.1996836     
2089296       -7.061684E-02 -12.92091     -42.0408      1.719964E-08  1.015938      50.77671      -.2019149     
2113489       -7.062571E-02 -13.07071     -42.04313     1.720038E-08  1.015934      50.77603      -.2041697     
2137962       -7.063474E-02 -13.22226     -42.0455      1.720114E-08  1.015929      50.77533      -.206448      
2162719       -7.064389E-02 -13.37557     -42.04792     1.720191E-08  1.015925      50.77462      -.2087502     
2187762       -.0706532     -13.53066     -42.05039     1.72027E-08   1.01592       50.7739       -.2110763     
2213095       -7.066265E-02 -13.68756     -42.05291     1.720351E-08  1.015916      50.77315      -.2134267     
2238721       -7.067226E-02 -13.84628     -42.05548     1.720434E-08  1.015911      50.7724       -.2158015     
2264644       -7.068202E-02 -14.00684     -42.0581      1.720519E-08  1.015906      50.77162      -.2182009     
2290868       -7.069194E-02 -14.16927     -42.06078     1.720606E-08  1.015901      50.77083      -.2206251     
2317395       -7.070201E-02 -14.3336      -42.06351     1.720695E-08  1.015896      50.77002      -.2230744     
2344229       -7.071224E-02 -14.49983     -42.06629     1.720786E-08  1.015891      50.76919      -.2255488     
2371374       -7.072264E-02 -14.668       -42.06913     1.720879E-08  1.015886      50.76834      -.2280488     
2398833       -7.073321E-02 -14.83812     -42.07203     1.720974E-08  1.01588       50.76748      -.2305743     
2426610       -7.074395E-02 -15.01022     -42.07499     1.721072E-08  1.015875      50.7666       -.2331257     
2454709       -7.075486E-02 -15.18433     -42.07801     1.721171E-08  1.015869      50.7657       -.2357032     
2483133       -7.076595E-02 -15.36046     -42.08109     1.721274E-08  1.015864      50.76477      -.238307      
2511887       -7.077722E-02 -15.53864     -42.08424     1.721378E-08  1.015858      50.76383      -.2409372     
2540973       -7.078867E-02 -15.7189      -42.08744     1.721486E-08  1.015852      50.76287      -.2435942     
2570396       -7.080031E-02 -15.90126     -42.09072     1.721595E-08  1.015846      50.76189      -.246278      
2600160       -7.081214E-02 -16.08574     -42.09406     1.721707E-08  1.01584       50.76088      -.248989      
2630268       -7.082417E-02 -16.27237     -42.09747     1.721822E-08  1.015834      50.75985      -.2517273     
2660725       -.0708364     -16.46117     -42.10096     1.72194E-08   1.015827      50.7588       -.2544931     
2691535       -7.084882E-02 -16.65217     -42.10451     1.72206E-08   1.015821      50.75772      -.2572867     
2722701       -7.086145E-02 -16.8454      -42.10814     1.722183E-08  1.015814      50.75663      -.2601082     
2754229       -7.087429E-02 -17.04088     -42.11184     1.722309E-08  1.015807      50.7555       -.262958      
2786121       -7.088734E-02 -17.23864     -42.11562     1.722438E-08  1.0158        50.75436      -.2658361     
2818383       -7.090061E-02 -17.4387      -42.11948     1.722571E-08  1.015793      50.75318      -.2687429     
2851018       -.0709141     -17.6411      -42.12342     1.722706E-08  1.015786      50.75198      -.2716785     
2884032       -7.092781E-02 -17.84585     -42.12745     1.722844E-08  1.015779      50.75076      -.2746432     
2917427       -7.094176E-02 -18.053       -42.13156     1.722986E-08  1.015771      50.7495       -.2776371     
2951209       -7.095594E-02 -18.26256     -42.13575     1.723131E-08  1.015764      50.74822      -.2806606     
2985383       -7.097036E-02 -18.47456     -42.14003     1.723279E-08  1.015756      50.74691      -.2837137     
3019952       -7.098502E-02 -18.68904     -42.14441     1.723431E-08  1.015748      50.74557      -.2867969     
3054921       -7.099993E-02 -18.90602     -42.14888     1.723587E-08  1.015739      50.74421      -.2899102     
3090296       -7.101508E-02 -19.12554     -42.15343     1.723746E-08  1.015731      50.74281      -.2930539     
3126079       -.0710305     -19.34762     -42.15809     1.723909E-08  1.015723      50.74137      -.2962282     
3162278       -7.104618E-02 -19.57229     -42.16285     1.724076E-08  1.015714      50.73991      -.2994334     
3198895       -7.106213E-02 -19.79958     -42.16771     1.724247E-08  1.015705      50.73841      -.3026698     
3235937       -7.107835E-02 -20.02953     -42.17267     1.724422E-08  1.015696      50.73689      -.3059374     
3273407       -7.109484E-02 -20.26217     -42.17774     1.724601E-08  1.015687      50.73532      -.3092367     
3311311       -7.111161E-02 -20.49753     -42.18292     1.724785E-08  1.015677      50.73372      -.3125678     
3349655       -7.112868E-02 -20.73564     -42.18821     1.724973E-08  1.015668      50.73209      -.315931      
3388442       -7.114604E-02 -20.97653     -42.19361     1.725165E-08  1.015658      50.73041      -.3193264     
3427678       -.0711637     -21.22023     -42.19913     1.725362E-08  1.015648      50.7287       -.3227545     
3467369       -7.118167E-02 -21.46679     -42.20477     1.725563E-08  1.015638      50.72695      -.3262154     
3507519       -7.119995E-02 -21.71624     -42.21053     1.725769E-08  1.015627      50.72516      -.3297094     
3548134       -7.121854E-02 -21.9686      -42.21642     1.725981E-08  1.015617      50.72333      -.3332368     
3589219       -7.123745E-02 -22.22392     -42.22243     1.726197E-08  1.015606      50.72146      -.3367978     
3630781       -.0712567     -22.48223     -42.22858     1.726418E-08  1.015595      50.71954      -.3403927     
3672823       -7.127629E-02 -22.74356     -42.23486     1.726645E-08  1.015583      50.71758      -.3440218     
3715352       -7.129622E-02 -23.00795     -42.24128     1.726877E-08  1.015572      50.71558      -.3476855     
3758374       -.0713165     -23.27545     -42.24783     1.727115E-08  1.01556       50.71353      -.3513839     
3801894       -7.133713E-02 -23.54607     -42.25453     1.727358E-08  1.015548      50.71143      -.3551174     
3845918       -7.135814E-02 -23.81988     -42.26138     1.727607E-08  1.015535      50.70928      -.3588863     
3890452       -7.137951E-02 -24.09689     -42.26838     1.727862E-08  1.015523      50.70708      -.3626909     
3935501       -7.140126E-02 -24.37715     -42.27554     1.728124E-08  1.01551       50.70483      -.3665316     
3981072       -.0714234     -24.6607      -42.28284     1.728391E-08  1.015497      50.70253      -.3704087     
4027170       -7.144593E-02 -24.94758     -42.29032     1.728665E-08  1.015483      50.70018      -.3743225     
4073803       -7.146887E-02 -25.23783     -42.29796     1.728946E-08  1.01547       50.69776      -.3782735     
4120975       -7.149222E-02 -25.53149     -42.30577     1.729233E-08  1.015456      50.69529      -.3822619     
4168694       -7.151598E-02 -25.8286      -42.31375     1.729527E-08  1.015441      50.69277      -.3862882     
4216965       -7.154018E-02 -26.12921     -42.32191     1.729828E-08  1.015427      50.69018      -.3903527     
4265795       -7.156482E-02 -26.43334     -42.33025     1.730137E-08  1.015412      50.68753      -.3944559     
4315191       -7.158989E-02 -26.74106     -42.33878     1.730453E-08  1.015396      50.68481      -.3985983     
4365159       -7.161543E-02 -27.0524      -42.3475      1.730777E-08  1.015381      50.68203      -.4027801     
4415705       -7.164143E-02 -27.3674      -42.35641     1.731108E-08  1.015365      50.67919      -.4070019     
4466836       -.0716679     -27.68612     -42.36552     1.731447E-08  1.015349      50.67627      -.4112642     
4518560       -7.169486E-02 -28.00858     -42.37484     1.731795E-08  1.015332      50.67328      -.4155675     
4570882       -7.172231E-02 -28.33485     -42.38437     1.732151E-08  1.015315      50.67022      -.4199122     
4623810       -7.175027E-02 -28.66497     -42.39411     1.732516E-08  1.015298      50.66708      -.424299      
4677352       -7.177874E-02 -28.99898     -42.40407     1.732889E-08  1.01528       50.66386      -.4287283     
4731513       -7.180773E-02 -29.33694     -42.41425     1.733272E-08  1.015262      50.66057      -.4332008     
4786301       -7.183728E-02 -29.67888     -42.42466     1.733664E-08  1.015244      50.65718      -.437717      
4841724       -7.186736E-02 -30.02486     -42.4353      1.734065E-08  1.015225      50.65372      -.4422775     
4897788       -7.189801E-02 -30.37494     -42.44619     1.734477E-08  1.015206      50.65016      -.4468831     
4954502       -7.192922E-02 -30.72915     -42.45731     1.734898E-08  1.015186      50.64651      -.4515344     
5011873       -7.196103E-02 -31.08755     -42.46869     1.735329E-08  1.015166      50.64277      -.456232      
5069907       -7.199343E-02 -31.4502      -42.48031     1.735772E-08  1.015146      50.63893      -.4609767     
5128614       -7.202645E-02 -31.81714     -42.4922      1.736224E-08  1.015125      50.63499      -.4657694     
5188001       -7.206009E-02 -32.18843     -42.50435     1.736688E-08  1.015104      50.63094      -.4706106     
5248075       -7.209437E-02 -32.56412     -42.51677     1.737164E-08  1.015082      50.62679      -.4755014     
5308845       -.0721293     -32.94427     -42.52946     1.737651E-08  1.01506       50.62252      -.4804425     
5370318       -.0721649     -33.32893     -42.54243     1.73815E-08   1.015037      50.61814      -.4854347     
5432504       -7.220118E-02 -33.71816     -42.55568     1.738661E-08  1.015014      50.61364      -.4904792     
5495409       -7.223816E-02 -34.11201     -42.56921     1.739185E-08  1.01499       50.60901      -.4955766     
5559043       -7.227585E-02 -34.51056     -42.58304     1.739722E-08  1.014966      50.60425      -.5007281     
5623414       -7.231428E-02 -34.91384     -42.59716     1.740272E-08  1.014942      50.59936      -.5059347     
5688530       -7.235345E-02 -35.32192     -42.61158     1.740836E-08  1.014917      50.59433      -.5111974     
5754400       -7.239339E-02 -35.73486     -42.6263      1.741414E-08  1.014891      50.58915      -.5165172     
5821032       -.0724341     -36.15273     -42.64132     1.742006E-08  1.014866      50.58383      -.5218953     
5888437       -7.247563E-02 -36.57559     -42.65664     1.742613E-08  1.014839      50.57835      -.5273328     
5956622       -7.251797E-02 -37.00349     -42.67226     1.743235E-08  1.014812      50.5727       -.532831      
6025596       -7.256114E-02 -37.43651     -42.68819     1.743873E-08  1.014785      50.56689      -.5383909     
6095369       -7.260519E-02 -37.87471     -42.70442     1.744526E-08  1.014757      50.56089      -.5440137     
6165950       -.0726501     -38.31815     -42.72094     1.745196E-08  1.014729      50.55472      -.5497009     
6237349       -7.269593E-02 -38.7669      -42.73776     1.745883E-08  1.0147        50.54836      -.5554534     
6309574       -7.274267E-02 -39.22103     -42.75486     1.746587E-08  1.014671      50.54179      -.5612727     
6382635       -7.279037E-02 -39.68061     -42.77224     1.747308E-08  1.014642      50.53502      -.5671601     
6456543       -7.283904E-02 -40.14571     -42.78989     1.748048E-08  1.014612      50.52802      -.5731168     
6531306       -.0728887     -40.61639     -42.80779     1.748807E-08  1.014581      50.52081      -.579144      
6606935       -7.293939E-02 -41.09274     -42.82592     1.749584E-08  1.014551      50.51335      -.5852431     
6683439       -7.299113E-02 -41.57482     -42.84428     1.750382E-08  1.01452       50.50565      -.5914152     
6760830       -7.304394E-02 -42.06272     -42.86282     1.7512E-08    1.014488      50.49768      -.5976617     
6839117       -7.309785E-02 -42.5565      -42.88152     1.752038E-08  1.014457      50.48945      -.6039836     
6918310       -7.315291E-02 -43.05624     -42.90036     1.752898E-08  1.014426      50.48093      -.6103821     
6998420       -7.320913E-02 -43.56203     -42.91928     1.75378E-08   1.014394      50.47212      -.6168582     
7079458       -7.326655E-02 -44.07394     -42.93824     1.754685E-08  1.014362      50.46299      -.6234128     
7161434       -.0733252     -44.59204     -42.95719     1.755613E-08  1.014331      50.45354      -.6300469     
7244360       -7.338513E-02 -45.11643     -42.97606     1.756565E-08  1.0143        50.44374      -.636761      
7328246       -7.344636E-02 -45.64719     -42.99478     1.757542E-08  1.014269      50.43359      -.6435559     
7413103       -7.350893E-02 -46.1844      -43.01327     1.758544E-08  1.014238      50.42306      -.6504318     
7498942       -7.357289E-02 -46.72815     -43.03142     1.759572E-08  1.014208      50.41213      -.6573887     
7585776       -7.363828E-02 -47.27852     -43.04913     1.760626E-08  1.014179      50.40078      -.664427      
7673615       -7.370514E-02 -47.83561     -43.06626     1.761709E-08  1.014151      50.389        -.6715459     
7762471       -7.377351E-02 -48.39951     -43.08268     1.762819E-08  1.014124      50.37677      -.6787449     
